"idhod","hodnota","stapro_kod","vek_cis","vek_kod","vuzemi_cis","vuzemi_kod","rok","tyden","roktyden","casref_od","casref_do","vek_txt","priznak"
"845364684","450","5393","7700","410065610075000","97","19","2013","24","2013-W24","2013-06-10","2013-06-16","65-74",
"845365198","554","5393","7700","410075610085000","97","19","2013","24","2013-W24","2013-06-10","2013-06-16","75-84",
"832461864","518","5393","7700","410085799999000","97","19","2013","24","2013-W24","2013-06-10","2013-06-16","85 a více",
"832462507","1908","5393",,,"97","19","2013","24","2013-W24","2013-06-10","2013-06-16","celkem",
"832459950","5","5393","7700","400000610015000","97","19","2013","25","2013-W25","2013-06-17","2013-06-23","0-14",
"931322967","61","5393","7700","410015610045000","97","19","2013","25","2013-W25","2013-06-17","2013-06-23","15-44",
"931322968","389","5393","7700","410045610065000","97","19","2013","25","2013-W25","2013-06-17","2013-06-23","45-64",
"845364694","489","5393","7700","410065610075000","97","19","2013","25","2013-W25","2013-06-17","2013-06-23","65-74",
"845365208","693","5393","7700","410075610085000","97","19","2013","25","2013-W25","2013-06-17","2013-06-23","75-84",
"832461873","701","5393","7700","410085799999000","97","19","2013","25","2013-W25","2013-06-17","2013-06-23","85 a více",
"832462420","2338","5393",,,"97","19","2013","25","2013-W25","2013-06-17","2013-06-23","celkem",
"832459958","4","5393","7700","400000610015000","97","19","2013","26","2013-W26","2013-06-24","2013-06-30","0-14",
"931322997","82","5393","7700","410015610045000","97","19","2013","26","2013-W26","2013-06-24","2013-06-30","15-44",
"931322998","312","5393","7700","410045610065000","97","19","2013","26","2013-W26","2013-06-24","2013-06-30","45-64",
"845364704","375","5393","7700","410065610075000","97","19","2013","26","2013-W26","2013-06-24","2013-06-30","65-74",
"845365218","603","5393","7700","410075610085000","97","19","2013","26","2013-W26","2013-06-24","2013-06-30","75-84",
"832461882","480","5393","7700","410085799999000","97","19","2013","26","2013-W26","2013-06-24","2013-06-30","85 a více",
"832462439","1856","5393",,,"97","19","2013","26","2013-W26","2013-06-24","2013-06-30","celkem",
"832459967","4","5393","7700","400000610015000","97","19","2013","27","2013-W27","2013-07-01","2013-07-07","0-14",
"931323027","59","5393","7700","410015610045000","97","19","2013","27","2013-W27","2013-07-01","2013-07-07","15-44",
"931323028","349","5393","7700","410045610065000","97","19","2013","27","2013-W27","2013-07-01","2013-07-07","45-64",
"845364714","472","5393","7700","410065610075000","97","19","2013","27","2013-W27","2013-07-01","2013-07-07","65-74",
"845365228","583","5393","7700","410075610085000","97","19","2013","27","2013-W27","2013-07-01","2013-07-07","75-84",
"832461891","532","5393","7700","410085799999000","97","19","2013","27","2013-W27","2013-07-01","2013-07-07","85 a více",
"832462128","1999","5393",,,"97","19","2013","27","2013-W27","2013-07-01","2013-07-07","celkem",
"832459976","5","5393","7700","400000610015000","97","19","2013","28","2013-W28","2013-07-08","2013-07-14","0-14",
"931323057","58","5393","7700","410015610045000","97","19","2013","28","2013-W28","2013-07-08","2013-07-14","15-44",
"931323058","351","5393","7700","410045610065000","97","19","2013","28","2013-W28","2013-07-08","2013-07-14","45-64",
"845364724","413","5393","7700","410065610075000","97","19","2013","28","2013-W28","2013-07-08","2013-07-14","65-74",
"845365239","568","5393","7700","410075610085000","97","19","2013","28","2013-W28","2013-07-08","2013-07-14","75-84",
"832461900","558","5393","7700","410085799999000","97","19","2013","28","2013-W28","2013-07-08","2013-07-14","85 a více",
"832462421","1953","5393",,,"97","19","2013","28","2013-W28","2013-07-08","2013-07-14","celkem",
"832459985","5","5393","7700","400000610015000","97","19","2013","29","2013-W29","2013-07-15","2013-07-21","0-14",
"931323087","77","5393","7700","410015610045000","97","19","2013","29","2013-W29","2013-07-15","2013-07-21","15-44",
"931323088","326","5393","7700","410045610065000","97","19","2013","29","2013-W29","2013-07-15","2013-07-21","45-64",
"845364734","434","5393","7700","410065610075000","97","19","2013","29","2013-W29","2013-07-15","2013-07-21","65-74",
"845365248","601","5393","7700","410075610085000","97","19","2013","29","2013-W29","2013-07-15","2013-07-21","75-84",
"832461909","500","5393","7700","410085799999000","97","19","2013","29","2013-W29","2013-07-15","2013-07-21","85 a více",
"832462573","1943","5393",,,"97","19","2013","29","2013-W29","2013-07-15","2013-07-21","celkem",
"832459994","9","5393","7700","400000610015000","97","19","2013","30","2013-W30","2013-07-22","2013-07-28","0-14",
"931323117","87","5393","7700","410015610045000","97","19","2013","30","2013-W30","2013-07-22","2013-07-28","15-44",
"931323118","407","5393","7700","410045610065000","97","19","2013","30","2013-W30","2013-07-22","2013-07-28","45-64",
"845364744","449","5393","7700","410065610075000","97","19","2013","30","2013-W30","2013-07-22","2013-07-28","65-74",
"845365258","638","5393","7700","410075610085000","97","19","2013","30","2013-W30","2013-07-22","2013-07-28","75-84",
"832461918","551","5393","7700","410085799999000","97","19","2013","30","2013-W30","2013-07-22","2013-07-28","85 a více",
"832462281","2141","5393",,,"97","19","2013","30","2013-W30","2013-07-22","2013-07-28","celkem",
"832460003","5","5393","7700","400000610015000","97","19","2013","31","2013-W31","2013-07-29","2013-08-04","0-14",
"931323147","71","5393","7700","410015610045000","97","19","2013","31","2013-W31","2013-07-29","2013-08-04","15-44",
"931323148","351","5393","7700","410045610065000","97","19","2013","31","2013-W31","2013-07-29","2013-08-04","45-64",
"845364754","454","5393","7700","410065610075000","97","19","2013","31","2013-W31","2013-07-29","2013-08-04","65-74",
"845365268","611","5393","7700","410075610085000","97","19","2013","31","2013-W31","2013-07-29","2013-08-04","75-84",
"832461927","560","5393","7700","410085799999000","97","19","2013","31","2013-W31","2013-07-29","2013-08-04","85 a více",
"832462450","2052","5393",,,"97","19","2013","31","2013-W31","2013-07-29","2013-08-04","celkem",
"832460012","13","5393","7700","400000610015000","97","19","2013","32","2013-W32","2013-08-05","2013-08-11","0-14",
"931323177","75","5393","7700","410015610045000","97","19","2013","32","2013-W32","2013-08-05","2013-08-11","15-44",
"931323178","328","5393","7700","410045610065000","97","19","2013","32","2013-W32","2013-08-05","2013-08-11","45-64",
"845364764","446","5393","7700","410065610075000","97","19","2013","32","2013-W32","2013-08-05","2013-08-11","65-74",
"845365278","589","5393","7700","410075610085000","97","19","2013","32","2013-W32","2013-08-05","2013-08-11","75-84",
"832461936","571","5393","7700","410085799999000","97","19","2013","32","2013-W32","2013-08-05","2013-08-11","85 a více",
"832462316","2022","5393",,,"97","19","2013","32","2013-W32","2013-08-05","2013-08-11","celkem",
"832460021","8","5393","7700","400000610015000","97","19","2013","33","2013-W33","2013-08-12","2013-08-18","0-14",
"931323207","71","5393","7700","410015610045000","97","19","2013","33","2013-W33","2013-08-12","2013-08-18","15-44",
"931323208","327","5393","7700","410045610065000","97","19","2013","33","2013-W33","2013-08-12","2013-08-18","45-64",
"845364774","369","5393","7700","410065610075000","97","19","2013","33","2013-W33","2013-08-12","2013-08-18","65-74",
"845365288","536","5393","7700","410075610085000","97","19","2013","33","2013-W33","2013-08-12","2013-08-18","75-84",
"832461945","446","5393","7700","410085799999000","97","19","2013","33","2013-W33","2013-08-12","2013-08-18","85 a více",
"832462482","1757","5393",,,"97","19","2013","33","2013-W33","2013-08-12","2013-08-18","celkem",
"832460030","8","5393","7700","400000610015000","97","19","2013","34","2013-W34","2013-08-19","2013-08-25","0-14",
"931323237","81","5393","7700","410015610045000","97","19","2013","34","2013-W34","2013-08-19","2013-08-25","15-44",
"931323238","355","5393","7700","410045610065000","97","19","2013","34","2013-W34","2013-08-19","2013-08-25","45-64",
"845364784","384","5393","7700","410065610075000","97","19","2013","34","2013-W34","2013-08-19","2013-08-25","65-74",
"845365299","556","5393","7700","410075610085000","97","19","2013","34","2013-W34","2013-08-19","2013-08-25","75-84",
"832461954","476","5393","7700","410085799999000","97","19","2013","34","2013-W34","2013-08-19","2013-08-25","85 a více",
"832462561","1860","5393",,,"97","19","2013","34","2013-W34","2013-08-19","2013-08-25","celkem",
"832460039","4","5393","7700","400000610015000","97","19","2013","35","2013-W35","2013-08-26","2013-09-01","0-14",
"931323267","66","5393","7700","410015610045000","97","19","2013","35","2013-W35","2013-08-26","2013-09-01","15-44",
"931323268","346","5393","7700","410045610065000","97","19","2013","35","2013-W35","2013-08-26","2013-09-01","45-64",
"845364794","421","5393","7700","410065610075000","97","19","2013","35","2013-W35","2013-08-26","2013-09-01","65-74",
"845365308","562","5393","7700","410075610085000","97","19","2013","35","2013-W35","2013-08-26","2013-09-01","75-84",
"832461963","456","5393","7700","410085799999000","97","19","2013","35","2013-W35","2013-08-26","2013-09-01","85 a více",
"832462449","1855","5393",,,"97","19","2013","35","2013-W35","2013-08-26","2013-09-01","celkem",
"832460048","9","5393","7700","400000610015000","97","19","2013","36","2013-W36","2013-09-02","2013-09-08","0-14",
"931323297","74","5393","7700","410015610045000","97","19","2013","36","2013-W36","2013-09-02","2013-09-08","15-44",
"931323298","315","5393","7700","410045610065000","97","19","2013","36","2013-W36","2013-09-02","2013-09-08","45-64",
"845364804","439","5393","7700","410065610075000","97","19","2013","36","2013-W36","2013-09-02","2013-09-08","65-74",
"845365318","562","5393","7700","410075610085000","97","19","2013","36","2013-W36","2013-09-02","2013-09-08","75-84",
"832461972","457","5393","7700","410085799999000","97","19","2013","36","2013-W36","2013-09-02","2013-09-08","85 a více",
"832462328","1856","5393",,,"97","19","2013","36","2013-W36","2013-09-02","2013-09-08","celkem",
"832460057","9","5393","7700","400000610015000","97","19","2013","37","2013-W37","2013-09-09","2013-09-15","0-14",
"931323327","64","5393","7700","410015610045000","97","19","2013","37","2013-W37","2013-09-09","2013-09-15","15-44",
"931323328","336","5393","7700","410045610065000","97","19","2013","37","2013-W37","2013-09-09","2013-09-15","45-64",
"845364814","428","5393","7700","410065610075000","97","19","2013","37","2013-W37","2013-09-09","2013-09-15","65-74",
"845365328","570","5393","7700","410075610085000","97","19","2013","37","2013-W37","2013-09-09","2013-09-15","75-84",
"832461981","470","5393","7700","410085799999000","97","19","2013","37","2013-W37","2013-09-09","2013-09-15","85 a více",
"832462272","1877","5393",,,"97","19","2013","37","2013-W37","2013-09-09","2013-09-15","celkem",
"832460066","5","5393","7700","400000610015000","97","19","2013","38","2013-W38","2013-09-16","2013-09-22","0-14",
"931323357","68","5393","7700","410015610045000","97","19","2013","38","2013-W38","2013-09-16","2013-09-22","15-44",
"931323358","385","5393","7700","410045610065000","97","19","2013","38","2013-W38","2013-09-16","2013-09-22","45-64",
"845364824","438","5393","7700","410065610075000","97","19","2013","38","2013-W38","2013-09-16","2013-09-22","65-74",
"845365338","590","5393","7700","410075610085000","97","19","2013","38","2013-W38","2013-09-16","2013-09-22","75-84",
"832461990","503","5393","7700","410085799999000","97","19","2013","38","2013-W38","2013-09-16","2013-09-22","85 a více",
"832462247","1989","5393",,,"97","19","2013","38","2013-W38","2013-09-16","2013-09-22","celkem",
"832460075","9","5393","7700","400000610015000","97","19","2013","39","2013-W39","2013-09-23","2013-09-29","0-14",
"931323387","66","5393","7700","410015610045000","97","19","2013","39","2013-W39","2013-09-23","2013-09-29","15-44",
"931323388","322","5393","7700","410045610065000","97","19","2013","39","2013-W39","2013-09-23","2013-09-29","45-64",
"845364834","434","5393","7700","410065610075000","97","19","2013","39","2013-W39","2013-09-23","2013-09-29","65-74",
"845365348","574","5393","7700","410075610085000","97","19","2013","39","2013-W39","2013-09-23","2013-09-29","75-84",
"832461999","565","5393","7700","410085799999000","97","19","2013","39","2013-W39","2013-09-23","2013-09-29","85 a více",
"832462136","1970","5393",,,"97","19","2013","39","2013-W39","2013-09-23","2013-09-29","celkem",
"832460084","6","5393","7700","400000610015000","97","19","2013","40","2013-W40","2013-09-30","2013-10-06","0-14",
"931323417","60","5393","7700","410015610045000","97","19","2013","40","2013-W40","2013-09-30","2013-10-06","15-44",
"931323418","332","5393","7700","410045610065000","97","19","2013","40","2013-W40","2013-09-30","2013-10-06","45-64",
"845364844","495","5393","7700","410065610075000","97","19","2013","40","2013-W40","2013-09-30","2013-10-06","65-74",
"845365358","584","5393","7700","410075610085000","97","19","2013","40","2013-W40","2013-09-30","2013-10-06","75-84",
"832462008","588","5393","7700","410085799999000","97","19","2013","40","2013-W40","2013-09-30","2013-10-06","85 a více",
"832462564","2065","5393",,,"97","19","2013","40","2013-W40","2013-09-30","2013-10-06","celkem",
"832460093","7","5393","7700","400000610015000","97","19","2013","41","2013-W41","2013-10-07","2013-10-13","0-14",
"931323447","58","5393","7700","410015610045000","97","19","2013","41","2013-W41","2013-10-07","2013-10-13","15-44",
"931323448","364","5393","7700","410045610065000","97","19","2013","41","2013-W41","2013-10-07","2013-10-13","45-64",
"845364854","464","5393","7700","410065610075000","97","19","2013","41","2013-W41","2013-10-07","2013-10-13","65-74",
"845365368","579","5393","7700","410075610085000","97","19","2013","41","2013-W41","2013-10-07","2013-10-13","75-84",
"832462017","563","5393","7700","410085799999000","97","19","2013","41","2013-W41","2013-10-07","2013-10-13","85 a více",
"832462434","2035","5393",,,"97","19","2013","41","2013-W41","2013-10-07","2013-10-13","celkem",
"832460102","10","5393","7700","400000610015000","97","19","2013","42","2013-W42","2013-10-14","2013-10-20","0-14",
"931323477","57","5393","7700","410015610045000","97","19","2013","42","2013-W42","2013-10-14","2013-10-20","15-44",
"931323478","344","5393","7700","410045610065000","97","19","2013","42","2013-W42","2013-10-14","2013-10-20","45-64",
"845364864","451","5393","7700","410065610075000","97","19","2013","42","2013-W42","2013-10-14","2013-10-20","65-74",
"845365378","575","5393","7700","410075610085000","97","19","2013","42","2013-W42","2013-10-14","2013-10-20","75-84",
"832462026","530","5393","7700","410085799999000","97","19","2013","42","2013-W42","2013-10-14","2013-10-20","85 a více",
"832462380","1967","5393",,,"97","19","2013","42","2013-W42","2013-10-14","2013-10-20","celkem",
"832460111","10","5393","7700","400000610015000","97","19","2013","43","2013-W43","2013-10-21","2013-10-27","0-14",
"931323507","65","5393","7700","410015610045000","97","19","2013","43","2013-W43","2013-10-21","2013-10-27","15-44",
"931323508","311","5393","7700","410045610065000","97","19","2013","43","2013-W43","2013-10-21","2013-10-27","45-64",
"845364871","439","5393","7700","410065610075000","97","19","2013","43","2013-W43","2013-10-21","2013-10-27","65-74",
"845365388","600","5393","7700","410075610085000","97","19","2013","43","2013-W43","2013-10-21","2013-10-27","75-84",
"832462035","571","5393","7700","410085799999000","97","19","2013","43","2013-W43","2013-10-21","2013-10-27","85 a více",
"832462212","1996","5393",,,"97","19","2013","43","2013-W43","2013-10-21","2013-10-27","celkem",
"832460120","6","5393","7700","400000610015000","97","19","2013","44","2013-W44","2013-10-28","2013-11-03","0-14",
"931323537","49","5393","7700","410015610045000","97","19","2013","44","2013-W44","2013-10-28","2013-11-03","15-44",
"931323538","317","5393","7700","410045610065000","97","19","2013","44","2013-W44","2013-10-28","2013-11-03","45-64",
"845364884","419","5393","7700","410065610075000","97","19","2013","44","2013-W44","2013-10-28","2013-11-03","65-74",
"845365398","555","5393","7700","410075610085000","97","19","2013","44","2013-W44","2013-10-28","2013-11-03","75-84",
"832462044","516","5393","7700","410085799999000","97","19","2013","44","2013-W44","2013-10-28","2013-11-03","85 a více",
"832462299","1862","5393",,,"97","19","2013","44","2013-W44","2013-10-28","2013-11-03","celkem",
"832460130","10","5393","7700","400000610015000","97","19","2013","45","2013-W45","2013-11-04","2013-11-10","0-14",
"931323567","58","5393","7700","410015610045000","97","19","2013","45","2013-W45","2013-11-04","2013-11-10","15-44",
"931323568","319","5393","7700","410045610065000","97","19","2013","45","2013-W45","2013-11-04","2013-11-10","45-64",
"845364894","462","5393","7700","410065610075000","97","19","2013","45","2013-W45","2013-11-04","2013-11-10","65-74",
"845365408","598","5393","7700","410075610085000","97","19","2013","45","2013-W45","2013-11-04","2013-11-10","75-84",
"832462053","550","5393","7700","410085799999000","97","19","2013","45","2013-W45","2013-11-04","2013-11-10","85 a více",
"832462464","1997","5393",,,"97","19","2013","45","2013-W45","2013-11-04","2013-11-10","celkem",
"832460138","8","5393","7700","400000610015000","97","19","2013","46","2013-W46","2013-11-11","2013-11-17","0-14",
"931323597","71","5393","7700","410015610045000","97","19","2013","46","2013-W46","2013-11-11","2013-11-17","15-44",
"931323598","304","5393","7700","410045610065000","97","19","2013","46","2013-W46","2013-11-11","2013-11-17","45-64",
"845364904","421","5393","7700","410065610075000","97","19","2013","46","2013-W46","2013-11-11","2013-11-17","65-74",
"845365418","573","5393","7700","410075610085000","97","19","2013","46","2013-W46","2013-11-11","2013-11-17","75-84",
"832462062","534","5393","7700","410085799999000","97","19","2013","46","2013-W46","2013-11-11","2013-11-17","85 a více",
"832462470","1911","5393",,,"97","19","2013","46","2013-W46","2013-11-11","2013-11-17","celkem",
"832460147","7","5393","7700","400000610015000","97","19","2013","47","2013-W47","2013-11-18","2013-11-24","0-14",
"931323627","58","5393","7700","410015610045000","97","19","2013","47","2013-W47","2013-11-18","2013-11-24","15-44",
"931323628","324","5393","7700","410045610065000","97","19","2013","47","2013-W47","2013-11-18","2013-11-24","45-64",
"845364913","473","5393","7700","410065610075000","97","19","2013","47","2013-W47","2013-11-18","2013-11-24","65-74",
"845365427","588","5393","7700","410075610085000","97","19","2013","47","2013-W47","2013-11-18","2013-11-24","75-84",
"832462071","515","5393","7700","410085799999000","97","19","2013","47","2013-W47","2013-11-18","2013-11-24","85 a více",
"832462235","1965","5393",,,"97","19","2013","47","2013-W47","2013-11-18","2013-11-24","celkem",
"832460156","11","5393","7700","400000610015000","97","19","2013","48","2013-W48","2013-11-25","2013-12-01","0-14",
"931323657","71","5393","7700","410015610045000","97","19","2013","48","2013-W48","2013-11-25","2013-12-01","15-44",
"931323658","341","5393","7700","410045610065000","97","19","2013","48","2013-W48","2013-11-25","2013-12-01","45-64",
"845364922","491","5393","7700","410065610075000","97","19","2013","48","2013-W48","2013-11-25","2013-12-01","65-74",
"845365436","615","5393","7700","410075610085000","97","19","2013","48","2013-W48","2013-11-25","2013-12-01","75-84",
"832462081","545","5393","7700","410085799999000","97","19","2013","48","2013-W48","2013-11-25","2013-12-01","85 a více",
"832462323","2074","5393",,,"97","19","2013","48","2013-W48","2013-11-25","2013-12-01","celkem",
"832460165","9","5393","7700","400000610015000","97","19","2013","49","2013-W49","2013-12-02","2013-12-08","0-14",
"931323687","64","5393","7700","410015610045000","97","19","2013","49","2013-W49","2013-12-02","2013-12-08","15-44",
"931323688","328","5393","7700","410045610065000","97","19","2013","49","2013-W49","2013-12-02","2013-12-08","45-64",
"845364932","455","5393","7700","410065610075000","97","19","2013","49","2013-W49","2013-12-02","2013-12-08","65-74",
"845365445","584","5393","7700","410075610085000","97","19","2013","49","2013-W49","2013-12-02","2013-12-08","75-84",
"832462089","609","5393","7700","410085799999000","97","19","2013","49","2013-W49","2013-12-02","2013-12-08","85 a více",
"832462134","2049","5393",,,"97","19","2013","49","2013-W49","2013-12-02","2013-12-08","celkem",
"832460174","5","5393","7700","400000610015000","97","19","2013","50","2013-W50","2013-12-09","2013-12-15","0-14",
"931323717","50","5393","7700","410015610045000","97","19","2013","50","2013-W50","2013-12-09","2013-12-15","15-44",
"931323718","378","5393","7700","410045610065000","97","19","2013","50","2013-W50","2013-12-09","2013-12-15","45-64",
"845364940","453","5393","7700","410065610075000","97","19","2013","50","2013-W50","2013-12-09","2013-12-15","65-74",
"845365454","589","5393","7700","410075610085000","97","19","2013","50","2013-W50","2013-12-09","2013-12-15","75-84",
"832462098","575","5393","7700","410085799999000","97","19","2013","50","2013-W50","2013-12-09","2013-12-15","85 a více",
"832462322","2050","5393",,,"97","19","2013","50","2013-W50","2013-12-09","2013-12-15","celkem",
"832460183","10","5393","7700","400000610015000","97","19","2013","51","2013-W51","2013-12-16","2013-12-22","0-14",
"931323747","57","5393","7700","410015610045000","97","19","2013","51","2013-W51","2013-12-16","2013-12-22","15-44",
"931323748","362","5393","7700","410045610065000","97","19","2013","51","2013-W51","2013-12-16","2013-12-22","45-64",
"845364949","486","5393","7700","410065610075000","97","19","2013","51","2013-W51","2013-12-16","2013-12-22","65-74",
"845365463","607","5393","7700","410075610085000","97","19","2013","51","2013-W51","2013-12-16","2013-12-22","75-84",
"832462107","563","5393","7700","410085799999000","97","19","2013","51","2013-W51","2013-12-16","2013-12-22","85 a více",
"832462410","2085","5393",,,"97","19","2013","51","2013-W51","2013-12-16","2013-12-22","celkem",
"832460193","10","5393","7700","400000610015000","97","19","2013","52","2013-W52","2013-12-23","2013-12-29","0-14",
"931323777","59","5393","7700","410015610045000","97","19","2013","52","2013-W52","2013-12-23","2013-12-29","15-44",
"931323778","335","5393","7700","410045610065000","97","19","2013","52","2013-W52","2013-12-23","2013-12-29","45-64",
"845364958","469","5393","7700","410065610075000","97","19","2013","52","2013-W52","2013-12-23","2013-12-29","65-74",
"845365472","629","5393","7700","410075610085000","97","19","2013","52","2013-W52","2013-12-23","2013-12-29","75-84",
"832462116","619","5393","7700","410085799999000","97","19","2013","52","2013-W52","2013-12-23","2013-12-29","85 a více",
"832462233","2121","5393",,,"97","19","2013","52","2013-W52","2013-12-23","2013-12-29","celkem",
"832459722","10","5393","7700","400000610015000","97","19","2014","01","2014-W01","2013-12-30","2014-01-05","0-14",
"931323807","75","5393","7700","410015610045000","97","19","2014","01","2014-W01","2013-12-30","2014-01-05","15-44",
"931323808","358","5393","7700","410045610065000","97","19","2014","01","2014-W01","2013-12-30","2014-01-05","45-64",
"845364455","463","5393","7700","410065610075000","97","19","2014","01","2014-W01","2013-12-30","2014-01-05","65-74",
"845364969","584","5393","7700","410075610085000","97","19","2014","01","2014-W01","2013-12-30","2014-01-05","75-84",
"832461646","609","5393","7700","410085799999000","97","19","2014","01","2014-W01","2013-12-30","2014-01-05","85 a více",
"832462475","2099","5393",,,"97","19","2014","01","2014-W01","2013-12-30","2014-01-05","celkem",
"832459732","6","5393","7700","400000610015000","97","19","2014","02","2014-W02","2014-01-06","2014-01-12","0-14",
"931323837","59","5393","7700","410015610045000","97","19","2014","02","2014-W02","2014-01-06","2014-01-12","15-44",
"931323838","309","5393","7700","410045610065000","97","19","2014","02","2014-W02","2014-01-06","2014-01-12","45-64",
"845364465","461","5393","7700","410065610075000","97","19","2014","02","2014-W02","2014-01-06","2014-01-12","65-74",
"845364979","597","5393","7700","410075610085000","97","19","2014","02","2014-W02","2014-01-06","2014-01-12","75-84",
"832461653","546","5393","7700","410085799999000","97","19","2014","02","2014-W02","2014-01-06","2014-01-12","85 a více",
"832462415","1978","5393",,,"97","19","2014","02","2014-W02","2014-01-06","2014-01-12","celkem",
"832459742","10","5393","7700","400000610015000","97","19","2014","03","2014-W03","2014-01-13","2014-01-19","0-14",
"931323867","72","5393","7700","410015610045000","97","19","2014","03","2014-W03","2014-01-13","2014-01-19","15-44",
"931323868","337","5393","7700","410045610065000","97","19","2014","03","2014-W03","2014-01-13","2014-01-19","45-64",
"845364475","469","5393","7700","410065610075000","97","19","2014","03","2014-W03","2014-01-13","2014-01-19","65-74",
"845364989","563","5393","7700","410075610085000","97","19","2014","03","2014-W03","2014-01-13","2014-01-19","75-84",
"832461666","546","5393","7700","410085799999000","97","19","2014","03","2014-W03","2014-01-13","2014-01-19","85 a více",
"832462559","1997","5393",,,"97","19","2014","03","2014-W03","2014-01-13","2014-01-19","celkem",
"832459752","9","5393","7700","400000610015000","97","19","2014","04","2014-W04","2014-01-20","2014-01-26","0-14",
"931323897","67","5393","7700","410015610045000","97","19","2014","04","2014-W04","2014-01-20","2014-01-26","15-44",
"931323898","379","5393","7700","410045610065000","97","19","2014","04","2014-W04","2014-01-20","2014-01-26","45-64",
"845364485","436","5393","7700","410065610075000","97","19","2014","04","2014-W04","2014-01-20","2014-01-26","65-74",
"845364999","640","5393","7700","410075610085000","97","19","2014","04","2014-W04","2014-01-20","2014-01-26","75-84",
"832461676","586","5393","7700","410085799999000","97","19","2014","04","2014-W04","2014-01-20","2014-01-26","85 a více",
"832462451","2117","5393",,,"97","19","2014","04","2014-W04","2014-01-20","2014-01-26","celkem",
"832459762","11","5393","7700","400000610015000","97","19","2014","05","2014-W05","2014-01-27","2014-02-02","0-14",
"931323927","64","5393","7700","410015610045000","97","19","2014","05","2014-W05","2014-01-27","2014-02-02","15-44",
"931323928","358","5393","7700","410045610065000","97","19","2014","05","2014-W05","2014-01-27","2014-02-02","45-64",
"845364495","452","5393","7700","410065610075000","97","19","2014","05","2014-W05","2014-01-27","2014-02-02","65-74",
"845365009","631","5393","7700","410075610085000","97","19","2014","05","2014-W05","2014-01-27","2014-02-02","75-84",
"832461686","602","5393","7700","410085799999000","97","19","2014","05","2014-W05","2014-01-27","2014-02-02","85 a více",
"832462453","2118","5393",,,"97","19","2014","05","2014-W05","2014-01-27","2014-02-02","celkem",
"832459772","6","5393","7700","400000610015000","97","19","2014","06","2014-W06","2014-02-03","2014-02-09","0-14",
"931323957","62","5393","7700","410015610045000","97","19","2014","06","2014-W06","2014-02-03","2014-02-09","15-44",
"931323958","354","5393","7700","410045610065000","97","19","2014","06","2014-W06","2014-02-03","2014-02-09","45-64",
"845364505","449","5393","7700","410065610075000","97","19","2014","06","2014-W06","2014-02-03","2014-02-09","65-74",
"845365019","626","5393","7700","410075610085000","97","19","2014","06","2014-W06","2014-02-03","2014-02-09","75-84",
"832461696","596","5393","7700","410085799999000","97","19","2014","06","2014-W06","2014-02-03","2014-02-09","85 a více",
"832462201","2093","5393",,,"97","19","2014","06","2014-W06","2014-02-03","2014-02-09","celkem",
"832459782","8","5393","7700","400000610015000","97","19","2014","07","2014-W07","2014-02-10","2014-02-16","0-14",
"931323987","63","5393","7700","410015610045000","97","19","2014","07","2014-W07","2014-02-10","2014-02-16","15-44",
"931323988","364","5393","7700","410045610065000","97","19","2014","07","2014-W07","2014-02-10","2014-02-16","45-64",
"845364515","479","5393","7700","410065610075000","97","19","2014","07","2014-W07","2014-02-10","2014-02-16","65-74",
"845365029","582","5393","7700","410075610085000","97","19","2014","07","2014-W07","2014-02-10","2014-02-16","75-84",
"832461706","570","5393","7700","410085799999000","97","19","2014","07","2014-W07","2014-02-10","2014-02-16","85 a více",
"832462129","2066","5393",,,"97","19","2014","07","2014-W07","2014-02-10","2014-02-16","celkem",
"832459792","6","5393","7700","400000610015000","97","19","2014","08","2014-W08","2014-02-17","2014-02-23","0-14",
"931324017","74","5393","7700","410015610045000","97","19","2014","08","2014-W08","2014-02-17","2014-02-23","15-44",
"931324018","313","5393","7700","410045610065000","97","19","2014","08","2014-W08","2014-02-17","2014-02-23","45-64",
"845364525","491","5393","7700","410065610075000","97","19","2014","08","2014-W08","2014-02-17","2014-02-23","65-74",
"845365039","617","5393","7700","410075610085000","97","19","2014","08","2014-W08","2014-02-17","2014-02-23","75-84",
"832461713","608","5393","7700","410085799999000","97","19","2014","08","2014-W08","2014-02-17","2014-02-23","85 a více",
"832462251","2109","5393",,,"97","19","2014","08","2014-W08","2014-02-17","2014-02-23","celkem",
"832459802","10","5393","7700","400000610015000","97","19","2014","09","2014-W09","2014-02-24","2014-03-02","0-14",
"931324047","63","5393","7700","410015610045000","97","19","2014","09","2014-W09","2014-02-24","2014-03-02","15-44",
"931324048","328","5393","7700","410045610065000","97","19","2014","09","2014-W09","2014-02-24","2014-03-02","45-64",
"845364535","432","5393","7700","410065610075000","97","19","2014","09","2014-W09","2014-02-24","2014-03-02","65-74",
"845365049","613","5393","7700","410075610085000","97","19","2014","09","2014-W09","2014-02-24","2014-03-02","75-84",
"832461726","565","5393","7700","410085799999000","97","19","2014","09","2014-W09","2014-02-24","2014-03-02","85 a více",
"832462340","2011","5393",,,"97","19","2014","09","2014-W09","2014-02-24","2014-03-02","celkem",
"832459812","7","5393","7700","400000610015000","97","19","2014","10","2014-W10","2014-03-03","2014-03-09","0-14",
"931324077","66","5393","7700","410015610045000","97","19","2014","10","2014-W10","2014-03-03","2014-03-09","15-44",
